"año","Tipo de delito","Mes","Conteo"
2016,"Feminicidio","Diciembre",1
2016,"Fraude","Enero",94
2016,"Fraude","Febrero",105
2016,"Fraude","Marzo",57
2016,"Fraude","Abril",70
2016,"Fraude","Mayo",114
2016,"Fraude","Junio",81
2016,"Fraude","Julio",60
2016,"Fraude","Agosto",90
2016,"Fraude","Septiembre",97
2016,"Fraude","Octubre",144
2016,"Fraude","Noviembre",165
2016,"Fraude","Diciembre",130
2016,"Homicidio","Enero",75
2016,"Homicidio","Febrero",41
2016,"Homicidio","Marzo",71
2016,"Homicidio","Abril",55
2016,"Homicidio","Mayo",58
2016,"Homicidio","Junio",33
2016,"Homicidio","Julio",58
2016,"Homicidio","Agosto",62
2016,"Homicidio","Septiembre",46
2016,"Homicidio","Octubre",55
2016,"Homicidio","Noviembre",51
2016,"Homicidio","Diciembre",48
2016,"Hostigamiento sexual","Enero",36
2016,"Hostigamiento sexual","Febrero",0
2016,"Hostigamiento sexual","Marzo",3
2016,"Hostigamiento sexual","Abril",0
2016,"Hostigamiento sexual","Mayo",4
2016,"Hostigamiento sexual","Junio",1
2016,"Hostigamiento sexual","Julio",2
2016,"Hostigamiento sexual","Agosto",4
2016,"Hostigamiento sexual","Septiembre",0
2016,"Hostigamiento sexual","Octubre",1
2016,"Hostigamiento sexual","Noviembre",0
2016,"Hostigamiento sexual","Diciembre",1
2016,"Incesto","Enero",24
2016,"Incesto","Febrero",0
2016,"Incesto","Marzo",0
2016,"Incesto","Abril",0
2016,"Incesto","Mayo",0
2016,"Incesto","Junio",0
2016,"Incesto","Julio",0
2016,"Incesto","Agosto",0
2016,"Incesto","Septiembre",0
2016,"Incesto","Octubre",0
2016,"Incesto","Noviembre",0
2016,"Incesto","Diciembre",0
2016,"Incumplimiento de obligaciones de asistencia familiar","Enero",58
2016,"Incumplimiento de obligaciones de asistencia familiar","Febrero",60
2016,"Incumplimiento de obligaciones de asistencia familiar","Marzo",35
2016,"Incumplimiento de obligaciones de asistencia familiar","Abril",20
2016,"Incumplimiento de obligaciones de asistencia familiar","Mayo",103
2016,"Incumplimiento de obligaciones de asistencia familiar","Junio",72
2016,"Incumplimiento de obligaciones de asistencia familiar","Julio",36
2016,"Incumplimiento de obligaciones de asistencia familiar","Agosto",24
2016,"Incumplimiento de obligaciones de asistencia familiar","Septiembre",108
2016,"Incumplimiento de obligaciones de asistencia familiar","Octubre",57
2016,"Incumplimiento de obligaciones de asistencia familiar","Noviembre",91
2016,"Incumplimiento de obligaciones de asistencia familiar","Diciembre",67
2016,"Lesiones","Enero",346
2016,"Lesiones","Febrero",313
2016,"Lesiones","Marzo",289
2016,"Lesiones","Abril",233
2016,"Lesiones","Mayo",409
2016,"Lesiones","Junio",464
2016,"Lesiones","Julio",128
2016,"Lesiones","Agosto",351
2016,"Lesiones","Septiembre",468
2016,"Lesiones","Octubre",445
2016,"Lesiones","Noviembre",482
2016,"Lesiones","Diciembre",409
2016,"Narcomenudeo","Enero",22
2016,"Narcomenudeo","Febrero",13
2016,"Narcomenudeo","Marzo",27
2016,"Narcomenudeo","Abril",7
2016,"Narcomenudeo","Mayo",3
2016,"Narcomenudeo","Junio",8
2016,"Narcomenudeo","Julio",5
2016,"Narcomenudeo","Agosto",0
2016,"Narcomenudeo","Septiembre",17
2016,"Narcomenudeo","Octubre",43
2016,"Narcomenudeo","Noviembre",25
2016,"Narcomenudeo","Diciembre",17
2016,"Otros delitos contra el patrimonio","Enero",0
2016,"Otros delitos contra el patrimonio","Febrero",0
2016,"Otros delitos contra el patrimonio","Marzo",0
2016,"Otros delitos contra el patrimonio","Abril",0
2016,"Otros delitos contra el patrimonio","Mayo",0
2016,"Otros delitos contra el patrimonio","Junio",0
2016,"Otros delitos contra el patrimonio","Julio",0
2016,"Otros delitos contra el patrimonio","Agosto",0
2016,"Otros delitos contra el patrimonio","Septiembre",0
2016,"Otros delitos contra el patrimonio","Octubre",0
2016,"Otros delitos contra el patrimonio","Noviembre",0
2016,"Otros delitos contra el patrimonio","Diciembre",0
2016,"Otros delitos contra la familia","Enero",1
2016,"Otros delitos contra la familia","Febrero",0
2016,"Otros delitos contra la familia","Marzo",0
2016,"Otros delitos contra la familia","Abril",0
2016,"Otros delitos contra la familia","Mayo",0
2016,"Otros delitos contra la familia","Junio",0
2016,"Otros delitos contra la familia","Julio",0
2016,"Otros delitos contra la familia","Agosto",0
2016,"Otros delitos contra la familia","Septiembre",0
2016,"Otros delitos contra la familia","Octubre",0
2016,"Otros delitos contra la familia","Noviembre",0
2016,"Otros delitos contra la familia","Diciembre",0
2016,"Otros delitos contra la sociedad","Enero",0
2016,"Otros delitos contra la sociedad","Febrero",0
2016,"Otros delitos contra la sociedad","Marzo",0
2016,"Otros delitos contra la sociedad","Abril",0
2016,"Otros delitos contra la sociedad","Mayo",0
2016,"Otros delitos contra la sociedad","Junio",0
2016,"Otros delitos contra la sociedad","Julio",0
2016,"Otros delitos contra la sociedad","Agosto",0
2016,"Otros delitos contra la sociedad","Septiembre",0
2016,"Otros delitos contra la sociedad","Octubre",0
2016,"Otros delitos contra la sociedad","Noviembre",0
2016,"Otros delitos contra la sociedad","Diciembre",0
2016,"Otros delitos del Fuero Común","Enero",255
2016,"Otros delitos del Fuero Común","Febrero",178
2016,"Otros delitos del Fuero Común","Marzo",231
2016,"Otros delitos del Fuero Común","Abril",140
2016,"Otros delitos del Fuero Común","Mayo",184
2016,"Otros delitos del Fuero Común","Junio",224
2016,"Otros delitos del Fuero Común","Julio",74
2016,"Otros delitos del Fuero Común","Agosto",209
2016,"Otros delitos del Fuero Común","Septiembre",146
2016,"Otros delitos del Fuero Común","Octubre",185
2016,"Otros delitos del Fuero Común","Noviembre",164
2016,"Otros delitos del Fuero Común","Diciembre",160
2016,"Otros delitos que atentan contra la libertad personal","Enero",93
2016,"Otros delitos que atentan contra la libertad personal","Febrero",104
2016,"Otros delitos que atentan contra la libertad personal","Marzo",104
2016,"Otros delitos que atentan contra la libertad personal","Abril",32
2016,"Otros delitos que atentan contra la libertad personal","Mayo",97
2016,"Otros delitos que atentan contra la libertad personal","Junio",150
2016,"Otros delitos que atentan contra la libertad personal","Julio",78
2016,"Otros delitos que atentan contra la libertad personal","Agosto",92
2016,"Otros delitos que atentan contra la libertad personal","Septiembre",206
2016,"Otros delitos que atentan contra la libertad personal","Octubre",119
2016,"Otros delitos que atentan contra la libertad personal","Noviembre",148
2016,"Otros delitos que atentan contra la libertad personal","Diciembre",156
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Enero",10
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Febrero",5
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Marzo",6
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Abril",3
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Mayo",4
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Junio",5
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Julio",1
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Agosto",2
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Septiembre",3
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Octubre",4
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Noviembre",7
2016,"Otros delitos que atentan contra la libertad y la seguridad sexual","Diciembre",3
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Enero",8
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Febrero",27
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Marzo",18
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Abril",11
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Mayo",20
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Junio",13
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Julio",1
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Agosto",6
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Septiembre",89
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Octubre",36
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Noviembre",35
2016,"Otros delitos que atentan contra la vida y la integridad corporal","Diciembre",28
2016,"Rapto","Enero",0
2016,"Rapto","Febrero",0
2016,"Rapto","Marzo",0
2016,"Rapto","Abril",0
2016,"Rapto","Mayo",0
2016,"Rapto","Junio",1
2016,"Rapto","Julio",0
2016,"Rapto","Agosto",0
2016,"Rapto","Septiembre",0
2016,"Rapto","Octubre",0
2016,"Rapto","Noviembre",0
2016,"Rapto","Diciembre",0
2016,"Robo","Enero",736
2016,"Robo","Febrero",924
2016,"Robo","Marzo",913
2016,"Robo","Abril",1014
2016,"Robo","Mayo",818
2016,"Robo","Junio",1118
2016,"Robo","Julio",567
2016,"Robo","Agosto",703
2016,"Robo","Septiembre",1113
2016,"Robo","Octubre",1227
2016,"Robo","Noviembre",1251
2016,"Robo","Diciembre",1019
2016,"Secuestro","Enero",0
2016,"Secuestro","Febrero",2
2016,"Secuestro","Marzo",0
2016,"Secuestro","Abril",3
2016,"Secuestro","Mayo",0
2016,"Secuestro","Junio",0
2016,"Secuestro","Julio",2
2016,"Secuestro","Agosto",1
2016,"Secuestro","Septiembre",0
2016,"Secuestro","Octubre",3
2016,"Secuestro","Noviembre",1
2016,"Secuestro","Diciembre",2
2016,"Tráfico de menores","Enero",0
2016,"Tráfico de menores","Febrero",0
2016,"Tráfico de menores","Marzo",0
2016,"Tráfico de menores","Abril",0
2016,"Tráfico de menores","Mayo",0
2016,"Tráfico de menores","Junio",0
2016,"Tráfico de menores","Julio",0
2016,"Tráfico de menores","Agosto",0
2016,"Tráfico de menores","Septiembre",0
2016,"Tráfico de menores","Octubre",0
2016,"Tráfico de menores","Noviembre",0
2016,"Tráfico de menores","Diciembre",0
2016,"Trata de personas","Enero",0
2016,"Trata de personas","Febrero",0
2016,"Trata de personas","Marzo",0
2016,"Trata de personas","Abril",0
2016,"Trata de personas","Mayo",2
2016,"Trata de personas","Junio",0
2016,"Trata de personas","Julio",1
2016,"Trata de personas","Agosto",2
2016,"Trata de personas","Septiembre",1
2016,"Trata de personas","Octubre",1
2016,"Trata de personas","Noviembre",1
2016,"Trata de personas","Diciembre",0
2016,"Violación equiparada","Enero",5
2016,"Violación equiparada","Febrero",0
2016,"Violación equiparada","Marzo",0
2016,"Violación equiparada","Abril",0
2016,"Violación equiparada","Mayo",0
2016,"Violación equiparada","Junio",0
2016,"Violación equiparada","Julio",0
2016,"Violación equiparada","Agosto",0
2016,"Violación equiparada","Septiembre",0
2016,"Violación equiparada","Octubre",0
2016,"Violación equiparada","Noviembre",0
2016,"Violación equiparada","Diciembre",0
2016,"Violación simple","Enero",37
2016,"Violación simple","Febrero",44
2016,"Violación simple","Marzo",20
2016,"Violación simple","Abril",4
2016,"Violación simple","Mayo",54
2016,"Violación simple","Junio",51
2016,"Violación simple","Julio",23
2016,"Violación simple","Agosto",36
2016,"Violación simple","Septiembre",73
2016,"Violación simple","Octubre",31
2016,"Violación simple","Noviembre",32
2016,"Violación simple","Diciembre",40
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Enero",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Febrero",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Marzo",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Abril",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Mayo",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Junio",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Julio",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Agosto",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Septiembre",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Octubre",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Noviembre",0
2016,"Violencia de género en todas sus modalidades distinta a la violencia familiar","Diciembre",0
2016,"Violencia familiar","Enero",291
2016,"Violencia familiar","Febrero",234
2016,"Violencia familiar","Marzo",226
2016,"Violencia familiar","Abril",47
2016,"Violencia familiar","Mayo",295
2016,"Violencia familiar","Junio",314
2016,"Violencia familiar","Julio",171
2016,"Violencia familiar","Agosto",263
2016,"Violencia familiar","Septiembre",413
2016,"Violencia familiar","Octubre",188
2016,"Violencia familiar","Noviembre",304
2016,"Violencia familiar","Diciembre",332
2017,"Aborto","Enero",1
2017,"Aborto","Febrero",2
2017,"Aborto","Marzo",1
2017,"Aborto","Abril",0
2017,"Aborto","Mayo",1
2017,"Aborto","Junio",0
2017,"Aborto","Julio",0
2017,"Aborto","Agosto",0
2017,"Aborto","Septiembre",2
2017,"Aborto","Octubre",3
2017,"Aborto","Noviembre",1
2017,"Aborto","Diciembre",0
2017,"Abuso de confianza","Enero",63
2017,"Abuso de confianza","Febrero",69
2017,"Abuso de confianza","Marzo",67
2017,"Abuso de confianza","Abril",80
2017,"Abuso de confianza","Mayo",75
2017,"Abuso de confianza","Junio",85
2017,"Abuso de confianza","Julio",76
2017,"Abuso de confianza","Agosto",123
2017,"Abuso de confianza","Septiembre",101
2017,"Abuso de confianza","Octubre",76
2017,"Abuso de confianza","Noviembre",84
2017,"Abuso de confianza","Diciembre",60
2017,"Abuso sexual","Enero",22
2017,"Abuso sexual","Febrero",50
2017,"Abuso sexual","Marzo",32
2017,"Abuso sexual","Abril",27
2017,"Abuso sexual","Mayo",63
2017,"Abuso sexual","Junio",40
2017,"Abuso sexual","Julio",27
2017,"Abuso sexual","Agosto",39
2017,"Abuso sexual","Septiembre",28
2017,"Abuso sexual","Octubre",35
2017,"Abuso sexual","Noviembre",47
2017,"Abuso sexual","Diciembre",32
2017,"Acoso sexual","Enero",0
2017,"Acoso sexual","Febrero",0
2017,"Acoso sexual","Marzo",0
2017,"Acoso sexual","Abril",0
2017,"Acoso sexual","Mayo",0
2017,"Acoso sexual","Junio",4
2017,"Acoso sexual","Julio",0
2017,"Acoso sexual","Agosto",0
2017,"Acoso sexual","Septiembre",0
2017,"Acoso sexual","Octubre",0
2017,"Acoso sexual","Noviembre",2
2017,"Acoso sexual","Diciembre",1
2017,"Allanamiento de morada","Enero",24
2017,"Allanamiento de morada","Febrero",25
2017,"Allanamiento de morada","Marzo",21
2017,"Allanamiento de morada","Abril",22
2017,"Allanamiento de morada","Mayo",26
2017,"Allanamiento de morada","Junio",28
2017,"Allanamiento de morada","Julio",26
2017,"Allanamiento de morada","Agosto",25
2017,"Allanamiento de morada","Septiembre",33
2017,"Allanamiento de morada","Octubre",30
2017,"Allanamiento de morada","Noviembre",26
2017,"Allanamiento de morada","Diciembre",23
2017,"Amenazas","Enero",256
2017,"Amenazas","Febrero",265
2017,"Amenazas","Marzo",218
2017,"Amenazas","Abril",286
2017,"Amenazas","Mayo",371
2017,"Amenazas","Junio",279
2017,"Amenazas","Julio",285
2017,"Amenazas","Agosto",342
2017,"Amenazas","Septiembre",325
2017,"Amenazas","Octubre",272
2017,"Amenazas","Noviembre",310
2017,"Amenazas","Diciembre",243
2017,"Contra el medio ambiente","Enero",0
2017,"Contra el medio ambiente","Febrero",0
2017,"Contra el medio ambiente","Marzo",0
2017,"Contra el medio ambiente","Abril",0
2017,"Contra el medio ambiente","Mayo",0
2017,"Contra el medio ambiente","Junio",0
2017,"Contra el medio ambiente","Julio",0
2017,"Contra el medio ambiente","Agosto",0
2017,"Contra el medio ambiente","Septiembre",0
2017,"Contra el medio ambiente","Octubre",0
2017,"Contra el medio ambiente","Noviembre",0
2017,"Contra el medio ambiente","Diciembre",0
2017,"Corrupción de menores","Enero",2
2017,"Corrupción de menores","Febrero",0
2017,"Corrupción de menores","Marzo",0
2017,"Corrupción de menores","Abril",1
2017,"Corrupción de menores","Mayo",3
2017,"Corrupción de menores","Junio",0
2017,"Corrupción de menores","Julio",0
2017,"Corrupción de menores","Agosto",2
2017,"Corrupción de menores","Septiembre",3
2017,"Corrupción de menores","Octubre",3
2017,"Corrupción de menores","Noviembre",6
2017,"Corrupción de menores","Diciembre",3
2017,"Daño a la propiedad","Enero",352
2017,"Daño a la propiedad","Febrero",221
2017,"Daño a la propiedad","Marzo",258
2017,"Daño a la propiedad","Abril",258
2017,"Daño a la propiedad","Mayo",307
2017,"Daño a la propiedad","Junio",249
2017,"Daño a la propiedad","Julio",254
2017,"Daño a la propiedad","Agosto",353
2017,"Daño a la propiedad","Septiembre",278
2017,"Daño a la propiedad","Octubre",261
2017,"Daño a la propiedad","Noviembre",299
2017,"Daño a la propiedad","Diciembre",301
2017,"Delitos cometidos por servidores públicos","Enero",0
2017,"Delitos cometidos por servidores públicos","Febrero",0
2017,"Delitos cometidos por servidores públicos","Marzo",0
2017,"Delitos cometidos por servidores públicos","Abril",0
2017,"Delitos cometidos por servidores públicos","Mayo",44
2017,"Delitos cometidos por servidores públicos","Junio",29
2017,"Delitos cometidos por servidores públicos","Julio",22
2017,"Delitos cometidos por servidores públicos","Agosto",37
2017,"Delitos cometidos por servidores públicos","Septiembre",35
2017,"Delitos cometidos por servidores públicos","Octubre",26
2017,"Delitos cometidos por servidores públicos","Noviembre",26
2017,"Delitos cometidos por servidores públicos","Diciembre",32
2017,"Despojo","Enero",61
