"Año","Municipio","Tipo.de.delito","total","tasa"
2022,"San Salvador","Otros delitos contra la familia",0,0
2022,"San Salvador","Otros delitos contra la sociedad",0,0
2022,"San Salvador","Otros delitos del Fuero Común",21,0.570714208066094
2022,"San Salvador","Otros delitos que atentan contra la libertad personal",11,0.29894553755843
2022,"San Salvador","Otros delitos que atentan contra la libertad y la seguridad sexual",4,0.108707468203066
2022,"San Salvador","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2022,"San Salvador","Rapto",0,0
2022,"San Salvador","Robo",71,1.92955756060441
2022,"San Salvador","Secuestro",0,0
2022,"San Salvador","Trata de personas",0,0
2022,"San Salvador","Tráfico de menores",0,0
2022,"San Salvador","Violación equiparada",9,0.244591803456897
2022,"San Salvador","Violación simple",4,0.108707468203066
2022,"San Salvador","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2022,"San Salvador","Violencia familiar",37,1.00554408087836
2022,"Santiago Tulantepec de Lugo Guerrero","Aborto",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Abuso de confianza",5,0.272791750777456
2022,"Santiago Tulantepec de Lugo Guerrero","Abuso sexual",3,0.163675050466474
2022,"Santiago Tulantepec de Lugo Guerrero","Acoso sexual",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Allanamiento de morada",3,0.163675050466474
2022,"Santiago Tulantepec de Lugo Guerrero","Amenazas",39,2.12777565606416
2022,"Santiago Tulantepec de Lugo Guerrero","Contra el medio ambiente",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Corrupción de menores",1,0.0545583501554913
2022,"Santiago Tulantepec de Lugo Guerrero","Daño a la propiedad",30,1.63675050466474
2022,"Santiago Tulantepec de Lugo Guerrero","Delitos cometidos por servidores públicos",3,0.163675050466474
2022,"Santiago Tulantepec de Lugo Guerrero","Despojo",9,0.491025151399422
2022,"Santiago Tulantepec de Lugo Guerrero","Electorales",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Evasión de presos",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Extorsión",1,0.0545583501554913
2022,"Santiago Tulantepec de Lugo Guerrero","Falsedad",2,0.109116700310983
2022,"Santiago Tulantepec de Lugo Guerrero","Falsificación",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Feminicidio",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Fraude",20,1.09116700310983
2022,"Santiago Tulantepec de Lugo Guerrero","Homicidio",8,0.43646680124393
2022,"Santiago Tulantepec de Lugo Guerrero","Hostigamiento sexual",2,0.109116700310983
2022,"Santiago Tulantepec de Lugo Guerrero","Incesto",0,0
2022,"Santiago Tulantepec de Lugo Guerrero","Incumplimiento de obligaciones de asistencia familiar",22,1.20028370342081
